"CloseDate","ClosePrice","Ret1D","Var","VarL1","VarL2","VarL3","VarL4","VarL5"
2012-07-20,1.2174,-0.00703940043633258,4.95531585030394e-05,1.06483117221528e-07,1.06866557475219e-05,1.60248880237894e-05,7.2587625866449e-06,1.24014056323772e-05
2012-07-23,1.2112,-0.00510583337663972,2.60695344700082e-05,4.95531585030394e-05,1.06483117221528e-07,1.06866557475219e-05,1.60248880237894e-05,7.2587625866449e-06
2012-07-24,1.2081,-0.00256272615766623,6.56756535918671e-06,2.60695344700082e-05,4.95531585030394e-05,1.06483117221528e-07,1.06866557475219e-05,1.60248880237894e-05
2012-07-25,1.2119,0.00314049844892356,9.86273050769126e-06,6.56756535918671e-06,2.60695344700082e-05,4.95531585030394e-05,1.06483117221528e-07,1.06866557475219e-05
2012-07-26,1.2295,0.0144182066818056,0.000207884683919263,9.86273050769126e-06,6.56756535918671e-06,2.60695344700082e-05,4.95531585030394e-05,1.06483117221528e-07
2012-07-27,1.237,0.00608151073624069,3.69847728350108e-05,0.000207884683919263,9.86273050769126e-06,6.56756535918671e-06,2.60695344700082e-05,4.95531585030394e-05
2012-07-30,1.2248,-0.00991152804901388,9.82383882663889e-05,3.69847728350108e-05,0.000207884683919263,9.86273050769126e-06,6.56756535918671e-06,2.60695344700082e-05
2012-07-31,1.2311,0.00513051331009529,2.63221668250649e-05,9.82383882663889e-05,3.69847728350108e-05,0.000207884683919263,9.86273050769126e-06,6.56756535918671e-06
2012-08-01,1.2298,-0.00105652413420004,1.11624324614715e-06,2.63221668250649e-05,9.82383882663889e-05,3.69847728350108e-05,0.000207884683919263,9.86273050769126e-06
2012-08-02,1.2151,-0.0120251766048032,0.000144604872376706,1.11624324614715e-06,2.63221668250649e-05,9.82383882663889e-05,3.69847728350108e-05,0.000207884683919263
2012-08-03,1.2363,0.0172966700983152,0.000299174796489951,0.000144604872376706,1.11624324614715e-06,2.63221668250649e-05,9.82383882663889e-05,3.69847728350108e-05
2012-08-06,1.2422,0.00476095311232125,2.26666745377214e-05,0.000299174796489951,0.000144604872376706,1.11624324614715e-06,2.63221668250649e-05,9.82383882663889e-05
2012-08-07,1.242,-0.000161017631778504,2.59266777435579e-08,2.26666745377214e-05,0.000299174796489951,0.000144604872376706,1.11624324614715e-06,2.63221668250649e-05
2012-08-08,1.2367,-0.00427644174541275,1.82879540019089e-05,2.59266777435579e-08,2.26666745377214e-05,0.000299174796489951,0.000144604872376706,1.11624324614715e-06
2012-08-09,1.2292,-0.00608299049168168,3.70027733218897e-05,1.82879540019089e-05,2.59266777435579e-08,2.26666745377214e-05,0.000299174796489951,0.000144604872376706
2012-08-10,1.2293,8.13504169657475e-05,6.61789034050098e-09,3.70027733218897e-05,1.82879540019089e-05,2.59266777435579e-08,2.26666745377214e-05,0.000299174796489951
2012-08-13,1.2343,0.00405910607658758,1.64763421409902e-05,6.61789034050098e-09,3.70027733218897e-05,1.82879540019089e-05,2.59266777435579e-08,2.26666745377214e-05
2012-08-14,1.2321,-0.0017839771192604,3.18257436204463e-06,1.64763421409902e-05,6.61789034050098e-09,3.70027733218897e-05,1.82879540019089e-05,2.59266777435579e-08
2012-08-15,1.2288,-0.00268194723721477,7.19284098320391e-06,3.18257436204463e-06,1.64763421409902e-05,6.61789034050098e-09,3.70027733218897e-05,1.82879540019089e-05
2012-08-16,1.2357,0.00559952771673697,3.13547106505055e-05,7.19284098320391e-06,3.18257436204463e-06,1.64763421409902e-05,6.61789034050098e-09,3.70027733218897e-05
2012-08-17,1.2305,-0.00421702027903428,1.77832600337864e-05,3.13547106505055e-05,7.19284098320391e-06,3.18257436204463e-06,1.64763421409902e-05,6.61789034050098e-09
2012-08-20,1.2346,0.00332644012868497,1.10652039297256e-05,1.77832600337864e-05,3.13547106505055e-05,7.19284098320391e-06,3.18257436204463e-06,1.64763421409902e-05
2012-08-21,1.2476,0.0104746747738528,0.000109718811617988,1.10652039297256e-05,1.77832600337864e-05,3.13547106505055e-05,7.19284098320391e-06,3.18257436204463e-06
2012-08-22,1.2461,-0.00120303178482636,1.44728547530251e-06,0.000109718811617988,1.10652039297256e-05,1.77832600337864e-05,3.13547106505055e-05,7.19284098320391e-06
2012-08-23,1.2584,0.00982239879524618,9.64795180928537e-05,1.44728547530251e-06,0.000109718811617988,1.10652039297256e-05,1.77832600337864e-05,3.13547106505055e-05
2012-08-24,1.2543,-0.00326342471343904,1.06499408602847e-05,9.64795180928537e-05,1.44728547530251e-06,0.000109718811617988,1.10652039297256e-05,1.77832600337864e-05
2012-08-27,1.2517,-0.00207502069665116,4.30571089153068e-06,1.06499408602847e-05,9.64795180928537e-05,1.44728547530251e-06,0.000109718811617988,1.10652039297256e-05
2012-08-28,1.2564,0.00374786133051361,1.40464645527592e-05,4.30571089153068e-06,1.06499408602847e-05,9.64795180928537e-05,1.44728547530251e-06,0.000109718811617988
2012-08-29,1.2538,-0.00207154882462329,4.29131453279815e-06,1.40464645527592e-05,4.30571089153068e-06,1.06499408602847e-05,9.64795180928537e-05,1.44728547530251e-06
2012-08-30,1.2506,-0.00255550370667065,6.53059919480745e-06,4.29131453279815e-06,1.40464645527592e-05,4.30571089153068e-06,1.06499408602847e-05,9.64795180928537e-05
2012-08-31,1.2593,0.0069325748786033,4.80605944474415e-05,6.53059919480745e-06,4.29131453279815e-06,1.40464645527592e-05,4.30571089153068e-06,1.06499408602847e-05
2012-09-03,1.2601,0.000635071863846676,4.03316272249691e-07,4.80605944474415e-05,6.53059919480745e-06,4.29131453279815e-06,1.40464645527592e-05,4.30571089153068e-06
2012-09-04,1.2566,-0.00278142190680089,7.7363078236319e-06,4.03316272249691e-07,4.80605944474415e-05,6.53059919480745e-06,4.29131453279815e-06,1.40464645527592e-05
2012-09-05,1.2609,0.00341609071033405,1.16696757412306e-05,7.7363078236319e-06,4.03316272249691e-07,4.80605944474415e-05,6.53059919480745e-06,4.29131453279815e-06
2012-09-06,1.263,0.0016640916713104,2.76920109052465e-06,1.16696757412306e-05,7.7363078236319e-06,4.03316272249691e-07,4.80605944474415e-05,6.53059919480745e-06
2012-09-07,1.2785,0.0121976723807503,0.000148783211508118,2.76920109052465e-06,1.16696757412306e-05,7.7363078236319e-06,4.03316272249691e-07,4.80605944474415e-05
2012-09-10,1.2795,0.000781860868602269,6.11306417851494e-07,0.000148783211508118,2.76920109052465e-06,1.16696757412306e-05,7.7363078236319e-06,4.03316272249691e-07
2012-09-11,1.2867,0.00561142459110087,3.14880859416115e-05,6.11306417851494e-07,0.000148783211508118,2.76920109052465e-06,1.16696757412306e-05,7.7363078236319e-06
2012-09-12,1.2904,0.00287144662005467,8.24520569182341e-06,3.14880859416115e-05,6.11306417851494e-07,0.000148783211508118,2.76920109052465e-06,1.16696757412306e-05
2012-09-13,1.291,0.000464864035643331,2.16098571634604e-07,8.24520569182341e-06,3.14880859416115e-05,6.11306417851494e-07,0.000148783211508118,2.76920109052465e-06
2012-09-14,1.3147,0.0181913908559161,0.00033092670127271,2.16098571634604e-07,8.24520569182341e-06,3.14880859416115e-05,6.11306417851494e-07,0.000148783211508118
2012-09-17,1.3128,-0.00144624192667747,2.09161571047977e-06,0.00033092670127271,2.16098571634604e-07,8.24520569182341e-06,3.14880859416115e-05,6.11306417851494e-07
2012-09-18,1.3062,-0.00504010230732432,2.5402631268296e-05,2.09161571047977e-06,0.00033092670127271,2.16098571634604e-07,8.24520569182341e-06,3.14880859416115e-05
2012-09-19,1.3066,0.000306184938093146,9.37492163151036e-08,2.5402631268296e-05,2.09161571047977e-06,0.00033092670127271,2.16098571634604e-07,8.24520569182341e-06
2012-09-20,1.2944,-0.00938107610242267,8.80045888394457e-05,9.37492163151036e-08,2.5402631268296e-05,2.09161571047977e-06,0.00033092670127271,2.16098571634604e-07
2012-09-21,1.2987,0.00331649681181728,1.09991511027942e-05,8.80045888394457e-05,9.37492163151036e-08,2.5402631268296e-05,2.09161571047977e-06,0.00033092670127271
2012-09-24,1.2908,-0.00610158293823782,3.72293143521948e-05,1.09991511027942e-05,8.80045888394457e-05,9.37492163151036e-08,2.5402631268296e-05,2.09161571047977e-06
2012-09-25,1.2955,0.00363453982435802,1.32098797348444e-05,3.72293143521948e-05,1.09991511027942e-05,8.80045888394457e-05,9.37492163151036e-08,2.5402631268296e-05
2012-09-26,1.2856,-0.00767118557886187,5.88470881853384e-05,1.32098797348444e-05,3.72293143521948e-05,1.09991511027942e-05,8.80045888394457e-05,9.37492163151036e-08
2012-09-27,1.2843,-0.00101171260429278,1.02356239368488e-06,5.88470881853384e-05,1.32098797348444e-05,3.72293143521948e-05,1.09991511027942e-05,8.80045888394457e-05
2012-09-28,1.2842,-7.78664590621037e-05,6.06318544687026e-09,1.02356239368488e-06,5.88470881853384e-05,1.32098797348444e-05,3.72293143521948e-05,1.09991511027942e-05
2012-10-01,1.2917,0.00582322387802192,3.39099363335647e-05,6.06318544687026e-09,1.02356239368488e-06,5.88470881853384e-05,1.32098797348444e-05,3.72293143521948e-05
2012-10-02,1.2953,0.0027831482982405,7.745914449999e-06,3.39099363335647e-05,6.06318544687026e-09,1.02356239368488e-06,5.88470881853384e-05,1.32098797348444e-05
2012-10-03,1.2908,-0.00348014735840368,1.21114256362041e-05,7.745914449999e-06,3.39099363335647e-05,6.06318544687026e-09,1.02356239368488e-06,5.88470881853384e-05
2012-10-04,1.2996,0.00679434361713838,4.6163105187749e-05,1.21114256362041e-05,7.745914449999e-06,3.39099363335647e-05,6.06318544687026e-09,1.02356239368488e-06
2012-10-05,1.3048,0.00399324751185898,1.59460256909679e-05,4.6163105187749e-05,1.21114256362041e-05,7.745914449999e-06,3.39099363335647e-05,6.06318544687026e-09
2012-10-08,1.2974,-0.00568751052784899,3.23477760043931e-05,1.59460256909679e-05,4.6163105187749e-05,1.21114256362041e-05,7.745914449999e-06,3.39099363335647e-05
2012-10-09,1.2883,-0.00703874198147603,4.95438886817931e-05,3.23477760043931e-05,1.59460256909679e-05,4.6163105187749e-05,1.21114256362041e-05,7.745914449999e-06
2012-10-10,1.2898,0.00116364777879796,1.35407615310143e-06,4.95438886817931e-05,3.23477760043931e-05,1.59460256909679e-05,4.6163105187749e-05,1.21114256362041e-05
2012-10-11,1.2932,0.00263259927500109,6.93057894273627e-06,1.35407615310143e-06,4.95438886817931e-05,3.23477760043931e-05,1.59460256909679e-05,4.6163105187749e-05
2012-10-12,1.2947,0.00115924121332345,1.34384019066762e-06,6.93057894273627e-06,1.35407615310143e-06,4.95438886817931e-05,3.23477760043931e-05,1.59460256909679e-05
2012-10-15,1.2943,-0.000308999616209116,9.54807628173808e-08,1.34384019066762e-06,6.93057894273627e-06,1.35407615310143e-06,4.95438886817931e-05,3.23477760043931e-05
2012-10-16,1.3037,0.00723636722034071,5.23650105476216e-05,9.54807628173808e-08,1.34384019066762e-06,6.93057894273627e-06,1.35407615310143e-06,4.95438886817931e-05
2012-10-17,1.3125,0.00672733979704565,4.52571007449142e-05,5.23650105476216e-05,9.54807628173808e-08,1.34384019066762e-06,6.93057894273627e-06,1.35407615310143e-06
2012-10-18,1.3099,-0.00198291706217552,3.93196007546678e-06,4.52571007449142e-05,5.23650105476216e-05,9.54807628173808e-08,1.34384019066762e-06,6.93057894273627e-06
2012-10-19,1.3021,-0.00597245266892066,3.56701908824975e-05,3.93196007546678e-06,4.52571007449142e-05,5.23650105476216e-05,9.54807628173808e-08,1.34384019066762e-06
2012-10-22,1.3063,0.00322036775783496,1.0370768495703e-05,3.56701908824975e-05,3.93196007546678e-06,4.52571007449142e-05,5.23650105476216e-05,9.54807628173808e-08
2012-10-23,1.2962,-0.00776180649890196,6.02456401263967e-05,1.0370768495703e-05,3.56701908824975e-05,3.93196007546678e-06,4.52571007449142e-05,5.23650105476216e-05
2012-10-24,1.2961,-7.71515642862264e-05,5.95236387181172e-09,6.02456401263967e-05,1.0370768495703e-05,3.56701908824975e-05,3.93196007546678e-06,4.52571007449142e-05
2012-10-25,1.2945,-0.00123523523773711,1.52580609254745e-06,5.95236387181172e-09,6.02456401263967e-05,1.0370768495703e-05,3.56701908824975e-05,3.93196007546678e-06
2012-10-26,1.2937,-0.000618190267736018,3.8215920712353e-07,1.52580609254745e-06,5.95236387181172e-09,6.02456401263967e-05,1.0370768495703e-05,3.56701908824975e-05
2012-10-29,1.2889,-0.00371718851312247,1.38174904420897e-05,3.8215920712353e-07,1.52580609254745e-06,5.95236387181172e-09,6.02456401263967e-05,1.0370768495703e-05
2012-10-30,1.2972,0.0064189540224292,4.120297074206e-05,1.38174904420897e-05,3.8215920712353e-07,1.52580609254745e-06,5.95236387181172e-09,6.02456401263967e-05
2012-10-31,1.2959,-0.00100266099179419,1.00532906446571e-06,4.120297074206e-05,1.38174904420897e-05,3.8215920712353e-07,1.52580609254745e-06,5.95236387181172e-09
2012-11-01,1.2943,-0.00123542599297638,1.52627738412167e-06,1.00532906446571e-06,4.120297074206e-05,1.38174904420897e-05,3.8215920712353e-07,1.52580609254745e-06
2012-11-02,1.2843,-0.00775618562938235,6.01584155174373e-05,1.52627738412167e-06,1.00532906446571e-06,4.120297074206e-05,1.38174904420897e-05,3.8215920712353e-07
2012-11-05,1.2785,-0.0045263070877688,2.04874558527861e-05,6.01584155174373e-05,1.52627738412167e-06,1.00532906446571e-06,4.120297074206e-05,1.38174904420897e-05
2012-11-06,1.281,0.00195350716549306,3.81619024563272e-06,2.04874558527861e-05,6.01584155174373e-05,1.52627738412167e-06,1.00532906446571e-06,4.120297074206e-05
2012-11-07,1.2762,-0.00375411046248786,1.40933453645608e-05,3.81619024563272e-06,2.04874558527861e-05,6.01584155174373e-05,1.52627738412167e-06,1.00532906446571e-06
2012-11-08,1.2749,-0.00101916829016999,1.03870400368801e-06,1.40933453645608e-05,3.81619024563272e-06,2.04874558527861e-05,6.01584155174373e-05,1.52627738412167e-06
2012-11-09,1.2709,-0.00314243325605185,9.87488676874061e-06,1.03870400368801e-06,1.40933453645608e-05,3.81619024563272e-06,2.04874558527861e-05,6.01584155174373e-05
2012-11-12,1.2712,0.000236025334481471,5.57079585170903e-08,9.87488676874061e-06,1.03870400368801e-06,1.40933453645608e-05,3.81619024563272e-06,2.04874558527861e-05
2012-11-13,1.2718,0.000471883610801305,2.22674142142877e-07,5.57079585170903e-08,9.87488676874061e-06,1.03870400368801e-06,1.40933453645608e-05,3.81619024563272e-06
2012-11-14,1.2745,0.00212072498286267,4.49747445293787e-06,2.22674142142877e-07,5.57079585170903e-08,9.87488676874061e-06,1.03870400368801e-06,1.40933453645608e-05
2012-11-15,1.2788,0.00336819336951621,1.1344726574453e-05,4.49747445293787e-06,2.22674142142877e-07,5.57079585170903e-08,9.87488676874061e-06,1.03870400368801e-06
2012-11-16,1.2697,-0.00714148610994056,5.10008238584739e-05,1.1344726574453e-05,4.49747445293787e-06,2.22674142142877e-07,5.57079585170903e-08,9.87488676874061e-06
2012-11-19,1.2811,0.00893843178664219,7.98955628044555e-05,5.10008238584739e-05,1.1344726574453e-05,4.49747445293787e-06,2.22674142142877e-07,5.57079585170903e-08
2012-11-20,1.2813,0.000156103653142448,2.43683505244176e-08,7.98955628044555e-05,5.10008238584739e-05,1.1344726574453e-05,4.49747445293787e-06,2.22674142142877e-07
2012-11-21,1.2821,0.000624171043124594,3.89589491075244e-07,2.43683505244176e-08,7.98955628044555e-05,5.10008238584739e-05,1.1344726574453e-05,4.49747445293787e-06
2012-11-22,1.288,0.00459126910564395,2.10797520004406e-05,3.89589491075244e-07,2.43683505244176e-08,7.98955628044555e-05,5.10008238584739e-05,1.1344726574453e-05
2012-11-23,1.2963,0.00642342494169823,4.12603879816309e-05,2.10797520004406e-05,3.89589491075244e-07,2.43683505244176e-08,7.98955628044555e-05,5.10008238584739e-05
2012-11-26,1.2959,-0.000308618164628349,9.52451715385709e-08,4.12603879816309e-05,2.10797520004406e-05,3.89589491075244e-07,2.43683505244176e-08,7.98955628044555e-05
2012-11-27,1.2932,-0.00208566759009071,4.3500092963548e-06,9.52451715385709e-08,4.12603879816309e-05,2.10797520004406e-05,3.89589491075244e-07,2.43683505244176e-08
2012-11-28,1.2926,-0.00046407302248308,2.15363770196582e-07,4.3500092963548e-06,9.52451715385709e-08,4.12603879816309e-05,2.10797520004406e-05,3.89589491075244e-07
2012-11-29,1.2979,0.00409187986491827,1.67434808289235e-05,2.15363770196582e-07,4.3500092963548e-06,9.52451715385709e-08,4.12603879816309e-05,2.10797520004406e-05
2012-11-30,1.3011,0.00246248681571687,6.0638413175794e-06,1.67434808289235e-05,2.15363770196582e-07,4.3500092963548e-06,9.52451715385709e-08,4.12603879816309e-05
2012-12-03,1.3066,0.00421828289721976,1.77939106009767e-05,6.0638413175794e-06,1.67434808289235e-05,2.15363770196582e-07,4.3500092963548e-06,9.52451715385709e-08
2012-12-04,1.3077,0.000841525505806739,7.08165176923289e-07,1.77939106009767e-05,6.0638413175794e-06,1.67434808289235e-05,2.15363770196582e-07,4.3500092963548e-06
2012-12-05,1.307,-0.000535434288234771,2.86689877017475e-07,7.08165176923289e-07,1.77939106009767e-05,6.0638413175794e-06,1.67434808289235e-05,2.15363770196582e-07
2012-12-06,1.2969,-0.00775763328252616,6.01808741461575e-05,2.86689877017475e-07,7.08165176923289e-07,1.77939106009767e-05,6.0638413175794e-06,1.67434808289235e-05
2012-12-07,1.2944,-0.00192953403746848,3.72310160174943e-06,6.01808741461575e-05,2.86689877017475e-07,7.08165176923289e-07,1.77939106009767e-05,6.0638413175794e-06
2012-12-10,1.2927,-0.00131421301432527,1.72715584702192e-06,3.72310160174943e-06,6.01808741461575e-05,2.86689877017475e-07,7.08165176923289e-07,1.77939106009767e-05
2012-12-11,1.2989,0.00478469812333626,2.28933361314575e-05,1.72715584702192e-06,3.72310160174943e-06,6.01808741461575e-05,2.86689877017475e-07,7.08165176923289e-07
2012-12-12,1.3042,0.0040720735458637,1.65817829629229e-05,2.28933361314575e-05,1.72715584702192e-06,3.72310160174943e-06,6.01808741461575e-05,2.86689877017475e-07
2012-12-13,1.3082,0.00306232056801042,9.37780726125968e-06,1.65817829629229e-05,2.28933361314575e-05,1.72715584702192e-06,3.72310160174943e-06,6.01808741461575e-05
2012-12-14,1.3138,0.00427155493126025,1.82461815307737e-05,9.37780726125968e-06,1.65817829629229e-05,2.28933361314575e-05,1.72715584702192e-06,3.72310160174943e-06
2012-12-17,1.3167,0.00220490490392539,4.86160563535422e-06,1.82461815307737e-05,9.37780726125968e-06,1.65817829629229e-05,2.28933361314575e-05,1.72715584702192e-06
2012-12-18,1.3228,0.00462209574533967,2.13637690790871e-05,4.86160563535422e-06,1.82461815307737e-05,9.37780726125968e-06,1.65817829629229e-05,2.28933361314575e-05
2012-12-19,1.3257,0.0021899196971662,4.79574828003649e-06,2.13637690790871e-05,4.86160563535422e-06,1.82461815307737e-05,9.37780726125968e-06,1.65817829629229e-05
2012-12-20,1.3218,-0.00294617776845135,8.67996344331699e-06,4.79574828003649e-06,2.13637690790871e-05,4.86160563535422e-06,1.82461815307737e-05,9.37780726125968e-06
2012-12-21,1.3176,-0.00318254417292185,1.01285874125988e-05,8.67996344331699e-06,4.79574828003649e-06,2.13637690790871e-05,4.86160563535422e-06,1.82461815307737e-05
2012-12-24,1.3181,0.000379405854989412,1.43948802800247e-07,1.01285874125988e-05,8.67996344331699e-06,4.79574828003649e-06,2.13637690790871e-05,4.86160563535422e-06
2012-12-25,1.3186,0.000379261960779198,1.43839634894082e-07,1.43948802800247e-07,1.01285874125988e-05,8.67996344331699e-06,4.79574828003649e-06,2.13637690790871e-05
2012-12-26,1.322,0.00257517373243238,6.63151975220971e-06,1.43839634894082e-07,1.43948802800247e-07,1.01285874125988e-05,8.67996344331699e-06,4.79574828003649e-06
2012-12-27,1.3227,0.000529360620369956,2.80222666398465e-07,6.63151975220971e-06,1.43839634894082e-07,1.43948802800247e-07,1.01285874125988e-05,8.67996344331699e-06
2012-12-28,1.3217,-0.000756315268240659,5.7201278497394e-07,2.80222666398465e-07,6.63151975220971e-06,1.43839634894082e-07,1.43948802800247e-07,1.01285874125988e-05
2012-12-31,1.3184,-0.0024999066085537,6.24953305149048e-06,5.7201278497394e-07,2.80222666398465e-07,6.63151975220971e-06,1.43839634894082e-07,1.43948802800247e-07
2013-01-02,1.3193,0.000682412734523574,4.65687140239942e-07,6.24953305149048e-06,5.7201278497394e-07,2.80222666398465e-07,6.63151975220971e-06,1.43839634894082e-07
2013-01-03,1.311,-0.00631108812603104,3.982983333453e-05,4.65687140239942e-07,6.24953305149048e-06,5.7201278497394e-07,2.80222666398465e-07,6.63151975220971e-06
2013-01-04,1.3042,-0.00520037880459784,2.70439397113104e-05,3.982983333453e-05,4.65687140239942e-07,6.24953305149048e-06,5.7201278497394e-07,2.80222666398465e-07
2013-01-07,1.31,0.00443731123609531,1.96897310059777e-05,2.70439397113104e-05,3.982983333453e-05,4.65687140239942e-07,6.24953305149048e-06,5.7201278497394e-07
2013-01-08,1.3065,-0.00267533123453007,7.15739721445216e-06,1.96897310059777e-05,2.70439397113104e-05,3.982983333453e-05,4.65687140239942e-07,6.24953305149048e-06
2013-01-09,1.3047,-0.0013786766889648,1.90074941269494e-06,7.15739721445216e-06,1.96897310059777e-05,2.70439397113104e-05,3.982983333453e-05,4.65687140239942e-07
2013-01-10,1.322,0.0131726121399293,0.000173517710589012,1.90074941269494e-06,7.15739721445216e-06,1.96897310059777e-05,2.70439397113104e-05,3.982983333453e-05
2013-01-11,1.3346,0.00948588005787454,8.99819204723819e-05,0.000173517710589012,1.90074941269494e-06,7.15739721445216e-06,1.96897310059777e-05,2.70439397113104e-05
2013-01-14,1.336,0.00104845362708489,1.09925500814746e-06,8.99819204723819e-05,0.000173517710589012,1.90074941269494e-06,7.15739721445216e-06,1.96897310059777e-05
2013-01-15,1.3333,-0.00202300297517838,4.09254103758057e-06,1.09925500814746e-06,8.99819204723819e-05,0.000173517710589012,1.90074941269494e-06,7.15739721445216e-06
2013-01-16,1.3306,-0.00202710381362559,4.10914987121539e-06,4.09254103758057e-06,1.09925500814746e-06,8.99819204723819e-05,0.000173517710589012,1.90074941269494e-06
2013-01-17,1.3353,0.00352601738213115,1.2432798579091e-05,4.10914987121539e-06,4.09254103758057e-06,1.09925500814746e-06,8.99819204723819e-05,0.000173517710589012
2013-01-18,1.3295,-0.00435305400684383,1.89490791864991e-05,1.2432798579091e-05,4.10914987121539e-06,4.09254103758057e-06,1.09925500814746e-06,8.99819204723819e-05
2013-01-21,1.3313,0.00135297675479695,1.83054609902089e-06,1.89490791864991e-05,1.2432798579091e-05,4.10914987121539e-06,4.09254103758057e-06,1.09925500814746e-06
2013-01-22,1.3298,-0.00112735346951676,1.27092584523147e-06,1.83054609902089e-06,1.89490791864991e-05,1.2432798579091e-05,4.10914987121539e-06,4.09254103758057e-06
2013-01-23,1.3292,-0.000451297487915503,2.03669422598844e-07,1.27092584523147e-06,1.83054609902089e-06,1.89490791864991e-05,1.2432798579091e-05,4.10914987121539e-06
2013-01-24,1.3378,0.00644921620386857,4.15923896442409e-05,2.03669422598844e-07,1.27092584523147e-06,1.83054609902089e-06,1.89490791864991e-05,1.2432798579091e-05
2013-01-25,1.3454,0.00566489290719768,3.20910116500186e-05,4.15923896442409e-05,2.03669422598844e-07,1.27092584523147e-06,1.83054609902089e-06,1.89490791864991e-05
2013-01-28,1.3459,0.000371567648164484,1.38062517162485e-07,3.20910116500186e-05,4.15923896442409e-05,2.03669422598844e-07,1.27092584523147e-06,1.83054609902089e-06
2013-01-29,1.3475,0.00118808954348226,1.41155676333189e-06,1.38062517162485e-07,3.20910116500186e-05,4.15923896442409e-05,2.03669422598844e-07,1.27092584523147e-06
2013-01-30,1.3573,0.00724640852076724,5.25104364498481e-05,1.41155676333189e-06,1.38062517162485e-07,3.20910116500186e-05,4.15923896442409e-05,2.03669422598844e-07
2013-01-31,1.3581,0.000589231806103097,3.47194121323517e-07,5.25104364498481e-05,1.41155676333189e-06,1.38062517162485e-07,3.20910116500186e-05,4.15923896442409e-05
2013-02-01,1.3693,0.00821299622816546,6.74533070438601e-05,3.47194121323517e-07,5.25104364498481e-05,1.41155676333189e-06,1.38062517162485e-07,3.20910116500186e-05
2013-02-04,1.3543,-0.0110149446768623,0.000121329006234336,6.74533070438601e-05,3.47194121323517e-07,5.25104364498481e-05,1.41155676333189e-06,1.38062517162485e-07
2013-02-05,1.3588,0.00331724162510316,1.10040919993171e-05,0.000121329006234336,6.74533070438601e-05,3.47194121323517e-07,5.25104364498481e-05,1.41155676333189e-06
2013-02-06,1.3534,-0.00398201248830377,1.58564234570071e-05,1.10040919993171e-05,0.000121329006234336,6.74533070438601e-05,3.47194121323517e-07,5.25104364498481e-05
2013-02-07,1.3397,-0.0101742365151848,0.000103515088666921,1.58564234570071e-05,1.10040919993171e-05,0.000121329006234336,6.74533070438601e-05,3.47194121323517e-07
2013-02-08,1.3377,-0.00149398698139969,2.23199710059175e-06,0.000103515088666921,1.58564234570071e-05,1.10040919993171e-05,0.000121329006234336,6.74533070438601e-05
2013-02-11,1.3415,0.00283666956413819,8.04669421610797e-06,2.23199710059175e-06,0.000103515088666921,1.58564234570071e-05,1.10040919993171e-05,0.000121329006234336
2013-02-12,1.3456,0.00305161935300496,9.31238067563444e-06,8.04669421610797e-06,2.23199710059175e-06,0.000103515088666921,1.58564234570071e-05,1.10040919993171e-05
2013-02-13,1.3439,-0.00126417566566517,1.59814011365997e-06,9.31238067563444e-06,8.04669421610797e-06,2.23199710059175e-06,0.000103515088666921,1.58564234570071e-05
2013-02-14,1.3333,-0.00791876243160583,6.27067984482119e-05,1.59814011365997e-06,9.31238067563444e-06,8.04669421610797e-06,2.23199710059175e-06,0.000103515088666921
2013-02-15,1.3355,0.00164868142860297,2.71815045302034e-06,6.27067984482119e-05,1.59814011365997e-06,9.31238067563444e-06,8.04669421610797e-06,2.23199710059175e-06
2013-02-18,1.335,-0.000374461715665797,1.40221576499372e-07,2.71815045302034e-06,6.27067984482119e-05,1.59814011365997e-06,9.31238067563444e-06,8.04669421610797e-06
2013-02-19,1.3368,0.00134740644683407,1.81550413297e-06,1.40221576499372e-07,2.71815045302034e-06,6.27067984482119e-05,1.59814011365997e-06,9.31238067563444e-06
2013-02-20,1.335,-0.00134740644683407,1.81550413297e-06,1.81550413297e-06,1.40221576499372e-07,2.71815045302034e-06,6.27067984482119e-05,1.59814011365997e-06
2013-02-21,1.3212,-0.0103908773177154,0.000107970331431812,1.81550413297e-06,1.81550413297e-06,1.40221576499372e-07,2.71815045302034e-06,6.27067984482119e-05
2013-02-22,1.3164,-0.00363967644744961,1.32472446421194e-05,0.000107970331431812,1.81550413297e-06,1.81550413297e-06,1.40221576499372e-07,2.71815045302034e-06
2013-02-25,1.3204,0.00303398290985307,9.20505229728052e-06,1.32472446421194e-05,0.000107970331431812,1.81550413297e-06,1.81550413297e-06,1.40221576499372e-07
2013-02-26,1.3058,-0.0111188412265048,0.000123628630220223,9.20505229728052e-06,1.32472446421194e-05,0.000107970331431812,1.81550413297e-06,1.81550413297e-06
2013-02-27,1.3103,0.00344023885800643,1.18352434001374e-05,0.000123628630220223,9.20505229728052e-06,1.32472446421194e-05,0.000107970331431812,1.81550413297e-06
2013-02-28,1.3084,-0.00145110194631076,2.10569685858688e-06,1.18352434001374e-05,0.000123628630220223,9.20505229728052e-06,1.32472446421194e-05,0.000107970331431812
2013-03-01,1.298,-0.00798039840019349,6.36867586258108e-05,2.10569685858688e-06,1.18352434001374e-05,0.000123628630220223,9.20505229728052e-06,1.32472446421194e-05
2013-03-04,1.3001,0.00161656630408769,2.61328661551172e-06,6.36867586258108e-05,2.10569685858688e-06,1.18352434001374e-05,0.000123628630220223,9.20505229728052e-06
